REGゲーム数,当該REGゲーム数,REG枚数,ATゲーム数,AT枚数,朝イチ,スルー回数,AT間ゲーム数,前回AT当選ゲーム数,前回AT獲得枚数,前回差枚数,前回連荘数,前回種別,機種別条件,前回REG当選ゲーム数,前回REG獲得枚数
246,246,0,378,844,0,2,806,220,3437,3450,36,下位,0,577,60
211,211,0,28,73,0,0,0,1052,844,2754,14,下位,0,0,0
100,100,0,95,237,0,1,211,1052,844,2754,14,下位,0,211,73
379,379,0,18,46,1,0,0,0,0,1,0,下位,0,0,0
251,251,0,17,45,1,1,379,0,0,1,0,下位,0,379,46
208,208,0,785,1784,1,2,630,0,0,1,0,下位,0,251,45
244,244,0,28,73,0,0,0,838,1784,546,22,下位,0,0,0
117,117,0,49,118,0,1,244,838,1784,546,22,下位,0,244,73
127,127,0,13,34,0,0,0,361,118,164,4,下位,0,0,0
107,107,0,24,57,0,1,127,361,118,164,4,下位,0,127,34
367,367,0,27,71,0,0,0,234,57,-117,2,下位,0,0,0
117,117,0,45,113,0,1,367,234,57,-117,2,下位,0,367,71
106,106,0,258,650,0,0,0,484,113,-702,2,下位,0,0,0
231,231,0,22,58,0,0,0,106,650,-220,10,下位,0,0,0
57,57,0,77,191,0,1,231,106,650,-220,10,下位,0,231,58
116,116,0,43,103,0,0,0,288,191,-428,4,下位,0,0,0
109,109,0,34,88,1,0,0,0,0,1,0,下位,0,0,0
197,197,0,132,329,1,1,109,0,0,1,0,下位,0,109,88
253,253,0,26,67,1,0,0,0,0,1,0,下位,0,0,0
114,114,0,275,694,1,1,253,0,0,1,0,下位,0,253,67
247,247,0,22,58,0,0,0,367,694,179,10,下位,0,0,0
106,106,0,200,503,0,1,247,367,694,179,10,下位,0,247,58
118,118,0,890,1943,0,0,0,353,503,180,8,下位,0,0,0
913,913,0,18,47,0,0,0,118,1943,1936,26,下位,0,0,0
111,111,0,346,880,0,1,913,118,1943,1936,26,下位,0,913,47
318,318,0,371,829,0,0,0,1024,880,1238,10,下位,0,0,0
324,324,0,18,47,0,0,0,318,829,1562,14,下位,0,0,0
111,111,0,1444,3257,0,1,324,318,829,1562,14,下位,0,324,47
116,116,0,264,670,0,0,0,435,3257,4176,32,下位,0,0,0
236,236,0,109,269,0,0,0,116,670,4662,8,下位,0,0,0
318,318,0,280,707,1,0,0,0,0,1,0,下位,0,0,0
1088,1088,0,30,74,0,0,0,318,707,203,10,下位,0,0,0
111,111,0,20,53,0,0,0,1088,74,-1450,2,下位,0,0,0
101,101,0,142,353,0,1,111,1088,74,-1450,2,下位,0,111,53
357,357,0,126,315,0,0,0,212,353,-1380,8,下位,0,0,0
123,123,0,744,1683,0,0,0,357,315,-1632,6,下位,0,0,0
460,460,0,34,88,0,0,0,123,1683,-144,20,下位,0,0,0
259,259,0,18,47,0,1,460,123,1683,-144,20,下位,0,460,88
225,225,0,23,60,1,0,0,0,0,1,0,下位,0,0,0
338,338,0,83,207,1,1,225,0,0,1,0,下位,0,225,60
59,59,0,77,187,0,0,0,563,207,-626,4,下位,0,0,0
132,132,0,73,182,0,0,0,59,187,-533,6,下位,0,0,0
316,316,0,15,38,0,0,0,132,182,-561,4,下位,0,0,0
73,73,0,237,600,1,0,0,0,0,1,0,下位,0,0,0
131,131,0,83,205,0,0,0,73,600,485,8,下位,0,0,0
136,136,0,52,126,0,0,0,131,205,482,4,下位,0,0,0
106,106,0,265,672,0,0,0,136,126,392,4,下位,0,0,0
370,370,0,14,36,0,0,0,106,672,896,10,下位,0,0,0
205,205,0,28,73,0,1,370,106,672,896,10,下位,0,370,36
199,199,0,233,587,0,2,575,106,672,896,10,下位,0,205,73
134,134,0,28,73,0,0,0,774,587,364,10,下位,0,0,0
120,120,0,534,1249,0,1,134,774,587,364,10,下位,0,134,73
148,148,0,20,52,0,0,0,254,1249,1283,18,下位,0,0,0
116,116,0,172,432,0,1,148,254,1249,1283,18,下位,0,148,52
327,327,0,27,69,0,0,0,264,432,1348,8,下位,0,0,0
238,238,0,27,71,0,1,327,264,432,1348,8,下位,0,327,69
236,236,0,187,470,0,2,565,264,432,1348,8,下位,0,238,71
227,227,0,22,58,1,0,0,0,0,1,0,下位,0,0,0
333,333,0,23,60,1,1,227,0,0,1,0,下位,0,227,58
203,203,0,113,282,1,2,560,0,0,1,0,下位,0,333,60
353,353,0,66,164,0,0,0,763,282,-810,6,下位,0,0,0
135,135,0,1097,2591,0,0,0,353,164,-1206,4,下位,0,0,0
695,695,0,226,569,0,0,0,135,2591,1171,24,下位,0,0,0
120,120,0,289,724,0,0,0,695,569,637,8,下位,0,0,0
101,101,0,54,135,0,0,0,120,724,1171,12,下位,0,0,0
206,206,0,38,90,0,0,0,101,135,1146,2,下位,0,0,0
125,125,0,24,62,0,0,0,206,90,909,4,下位,0,0,0
749,749,0,93,229,1,0,0,0,0,1,0,下位,0,0,0
143,143,0,18,47,0,0,0,749,229,-959,6,下位,0,0,0
229,229,0,12,32,0,1,143,749,229,-959,6,下位,0,143,47
123,123,0,75,181,0,2,372,749,229,-959,6,下位,0,229,32
113,113,0,17,45,0,0,0,495,181,-1484,6,下位,0,0,0
676,676,0,18,47,0,1,113,495,181,-1484,6,下位,0,113,45
333,333,0,285,660,0,2,789,495,181,-1484,6,下位,0,676,47
122,122,0,13,34,0,0,0,1122,660,-2513,9,下位,0,0,0
204,204,0,38,94,0,1,122,1122,660,-2513,9,下位,0,122,34
880,880,0,23,60,0,0,0,326,94,-2903,2,下位,0,0,0
222,222,0,186,468,0,1,880,326,94,-2903,2,下位,0,880,60
305,305,0,154,383,1,0,0,0,0,1,0,下位,0,0,0
412,412,0,20,53,0,0,0,305,383,-100,8,下位,0,0,0
371,371,0,358,908,0,1,412,305,383,-100,8,下位,0,412,53
98,98,0,29,70,0,0,0,783,908,-382,10,下位,0,0,0
110,110,0,20,51,0,0,0,98,70,-468,2,下位,0,0,0
223,223,0,1782,4010,0,1,110,98,70,-468,2,下位,0,110,51
147,147,0,22,58,0,0,0,333,4010,3064,40,下位,0,0,0
245,245,0,2153,4867,0,1,147,333,4010,3064,40,下位,0,147,58
373,373,0,258,648,0,0,0,392,4867,7367,44,下位,0,0,0
119,119,0,80,200,0,0,0,373,648,7423,10,下位,0,0,0
102,102,0,55,133,0,0,0,119,200,7434,4,下位,0,0,0
352,352,0,360,800,0,0,0,102,133,7405,4,下位,0,0,0
102,102,0,275,693,0,0,0,352,800,7646,14,下位,0,0,0
536,536,0,275,693,1,0,0,0,0,1,0,下位,0,0,0
212,212,0,225,566,0,0,0,536,693,-157,10,下位,0,0,0
845,845,0,248,626,0,0,0,212,566,72,8,下位,0,0,0
137,137,0,84,209,0,0,0,845,626,-643,10,下位,0,0,0
246,246,0,22,58,0,0,0,137,209,-651,4,下位,0,0,0
250,250,0,16,42,0,1,246,137,209,-651,4,下位,0,246,58
116,116,0,62,153,0,2,496,137,209,-651,4,下位,0,250,42
105,105,0,22,52,0,0,0,612,153,-1369,4,下位,0,0,0
267,267,0,264,659,0,0,0,105,52,-1484,2,下位,0,0,0
414,414,0,22,58,1,0,0,0,0,1,0,下位,0,0,0
111,111,0,261,651,1,1,414,0,0,1,0,下位,0,414,58
196,196,0,253,638,0,0,0,525,651,-123,12,下位,0,0,0
347,347,0,15,38,0,0,0,196,638,204,10,下位,0,0,0
111,111,0,263,668,0,1,347,196,638,204,10,下位,0,347,38
209,209,0,486,1021,0,0,0,458,668,183,8,下位,0,0,0
378,378,0,9,23,0,0,0,209,1021,872,14,下位,0,0,0
132,132,0,116,289,0,1,378,209,1021,872,14,下位,0,378,23
104,104,0,298,753,0,0,0,510,289,374,6,下位,0,0,0
1033,1033,0,206,518,0,0,0,104,753,962,10,下位,0,0,0
354,354,0,179,447,0,0,0,1033,518,-160,8,下位,0,0,0
441,441,0,13,34,0,0,0,354,447,-275,8,下位,0,0,0
393,393,0,22,58,0,1,441,354,447,-275,8,下位,0,441,34
67,67,0,57,139,0,2,834,354,447,-275,8,下位,0,393,58
187,187,0,305,774,1,0,0,0,0,1,0,下位,0,0,0
102,102,0,33,86,0,0,0,187,774,478,8,下位,0,0,0
364,364,0,247,624,0,1,102,187,774,478,8,下位,0,102,86
130,130,0,27,69,0,0,0,466,624,448,8,下位,0,0,0
324,324,0,17,43,0,1,130,466,624,448,8,下位,0,130,69
657,657,0,220,474,0,2,454,466,624,448,8,下位,0,324,43
120,120,0,30,74,0,0,0,1111,474,-729,11,下位,0,0,0
209,209,0,18,47,0,0,0,120,74,-845,2,下位,0,0,0
133,133,0,719,1605,0,1,209,120,74,-845,2,下位,0,209,47
708,708,0,13,30,0,0,0,342,1605,264,24,下位,0,0,0
122,122,0,47,119,0,0,0,708,30,-830,2,下位,0,0,0
749,749,0,37,91,1,0,0,0,0,1,0,下位,0,0,0
110,110,0,32,84,0,0,0,749,91,-1097,2,下位,0,0,0
227,227,0,20,53,0,1,110,749,91,-1097,2,下位,0,110,84
68,68,0,34,83,0,2,337,749,91,-1097,2,下位,0,227,53
125,125,0,28,73,0,0,0,405,83,-1520,2,下位,0,0,0
268,268,0,25,61,0,1,125,405,83,-1520,2,下位,0,125,73
242,242,0,18,47,0,0,0,393,61,-2009,2,下位,0,0,0
354,354,0,82,205,0,1,242,393,61,-2009,2,下位,0,242,47
124,124,0,17,43,0,0,0,596,205,-2703,4,下位,0,0,0
327,327,0,17,45,0,1,124,596,205,-2703,4,下位,0,124,43
127,127,0,262,657,0,2,451,596,205,-2703,4,下位,0,327,45
342,342,0,23,60,1,0,0,0,0,1,0,下位,0,0,0
322,322,0,78,190,1,1,342,0,0,1,0,下位,0,342,60
232,232,0,19,49,0,0,0,664,190,-803,6,下位,0,0,0
67,67,0,583,1369,0,1,232,664,190,-803,6,下位,0,232,49
558,558,0,25,61,0,0,0,299,1369,141,18,下位,0,0,0
111,111,0,16,37,0,0,0,558,61,-684,2,下位,0,0,0
721,721,0,816,1860,0,0,0,111,37,-823,2,下位,0,0,0
128,128,0,27,69,0,0,0,721,1860,-107,24,下位,0,0,0
711,711,0,164,405,0,1,128,721,1860,-107,24,下位,0,128,69
451,451,0,224,566,0,0,0,839,405,-965,10,下位,0,0,0
326,326,0,14,36,1,0,0,0,0,1,0,下位,0,0,0
223,223,0,287,722,1,1,326,0,0,1,0,下位,0,326,36
111,111,0,222,562,0,0,0,549,722,-112,10,下位,0,0,0
539,539,0,26,67,0,0,0,111,562,274,8,下位,0,0,0
128,128,0,102,251,0,1,539,111,562,274,8,下位,0,539,67
116,116,0,22,56,0,0,0,667,251,-467,6,下位,0,0,0
310,310,0,262,659,0,1,116,667,251,-467,6,下位,0,116,56
344,344,0,411,967,0,0,0,426,659,-428,10,下位,0,0,0
356,356,0,220,553,0,0,0,344,967,-7,14,下位,0,0,0
894,894,0,28,72,0,0,0,356,553,-19,8,下位,0,0,0
234,234,0,172,426,0,1,894,356,553,-19,8,下位,0,894,72
111,111,0,216,544,0,0,0,1128,426,-1311,8,下位,0,0,0
118,118,0,283,719,0,0,0,111,544,-943,8,下位,0,0,0
346,346,0,24,62,0,0,0,118,719,-411,8,下位,0,0,0
122,122,0,33,77,0,1,346,118,719,-411,8,下位,0,346,62
421,421,0,1205,2747,1,0,0,0,0,1,0,下位,0,0,0
123,123,0,22,58,0,0,0,421,2747,2080,28,下位,0,0,0
104,104,0,14,31,0,1,123,421,2747,2080,28,下位,0,123,58
448,448,0,19,49,0,0,0,227,31,1809,2,下位,0,0,0
600,600,0,238,595,0,1,448,227,31,1809,2,下位,0,448,49
112,112,0,26,67,0,0,0,1048,595,790,10,下位,0,0,0
350,350,0,14,36,0,1,112,1048,595,790,10,下位,0,112,67
221,221,0,814,1858,0,2,462,1048,595,790,10,下位,0,350,36
116,116,0,19,49,0,0,0,683,1858,1666,24,下位,0,0,0
342,342,0,186,467,0,1,116,683,1858,1666,24,下位,0,116,49
421,421,0,207,518,0,0,0,458,467,1455,8,下位,0,0,0
130,130,0,12,32,0,0,0,421,518,1305,10,下位,0,0,0
934,934,0,846,1948,0,1,130,421,518,1305,10,下位,0,130,32
129,129,0,51,126,0,0,0,1064,1948,1596,20,下位,0,0,0
201,201,0,23,60,1,0,0,0,0,1,0,下位,0,0,0
112,112,0,93,233,1,1,201,0,0,1,0,下位,0,201,60
129,129,0,22,58,0,0,0,313,233,-203,4,下位,0,0,0
223,223,0,20,53,0,1,129,313,233,-203,4,下位,0,129,58
343,343,0,36,93,0,2,352,313,233,-203,4,下位,0,223,53
422,422,0,273,691,0,3,695,313,233,-203,4,下位,0,343,93
123,123,0,23,60,0,0,0,1117,691,-1081,10,下位,0,0,0
204,204,0,12,32,0,1,123,1117,691,-1081,10,下位,0,123,60
363,363,0,77,191,0,2,327,1117,691,-1081,10,下位,0,204,32
313,313,0,252,630,0,0,0,690,191,-1893,4,下位,0,0,0
769,769,0,78,194,0,0,0,313,630,-1760,12,下位,0,0,0
140,140,0,27,69,0,0,0,769,194,-2787,4,下位,0,0,0
327,327,0,416,945,0,1,140,769,194,-2787,4,下位,0,140,69
123,123,0,17,45,0,0,0,467,945,-2514,14,下位,0,0,0
299,299,0,311,788,0,1,123,467,945,-2514,14,下位,0,123,45
220,220,0,78,190,0,0,0,422,788,-2351,10,下位,0,0,0
1003,1003,0,17,45,0,0,0,220,190,-2510,6,下位,0,0,0
118,118,0,55,135,0,1,1003,220,190,-2510,6,下位,0,1003,45
224,224,0,466,1079,1,0,0,0,0,1,0,下位,0,0,0
428,428,0,23,60,0,0,0,224,1079,724,16,下位,0,0,0
247,247,0,21,54,0,1,428,224,1079,724,16,下位,0,428,60
476,476,0,43,103,0,2,675,224,1079,724,16,下位,0,247,54
110,110,0,17,45,0,0,0,1151,103,-886,4,下位,0,0,0
543,543,0,43,103,0,1,110,1151,103,-886,4,下位,0,110,45
226,226,0,20,51,0,0,0,653,103,-1775,4,下位,0,0,0
519,519,0,16,42,0,1,226,653,103,-1775,4,下位,0,226,51
117,117,0,88,216,0,2,745,653,103,-1775,4,下位,0,519,42
578,578,0,76,185,0,0,0,862,216,-2835,6,下位,0,0,0
263,263,0,104,257,0,0,0,578,185,-3567,6,下位,0,0,0
198,198,0,703,1575,1,0,0,0,0,1,0,下位,0,0,0
227,227,0,17,43,0,0,0,198,1575,1262,20,下位,0,0,0
364,364,0,32,84,0,1,227,198,1575,1262,20,下位,0,227,43
51,51,0,252,637,0,2,591,198,1575,1262,20,下位,0,364,84
125,125,0,90,220,0,0,0,642,637,1007,8,下位,0,0,0
122,122,0,106,262,0,0,0,125,220,1029,6,下位,0,0,0
544,544,0,104,255,0,0,0,122,262,1097,6,下位,0,0,0
135,135,0,16,41,0,0,0,544,255,489,6,下位,0,0,0
581,581,0,22,58,0,1,135,544,255,489,6,下位,0,135,41
356,356,0,17,43,0,2,716,544,255,489,6,下位,0,581,58
107,107,0,22,58,1,0,0,0,0,1,0,下位,0,0,0
558,558,0,50,121,1,1,107,0,0,1,0,下位,0,107,58
118,118,0,18,47,0,0,0,665,121,-876,4,下位,0,0,0
413,413,0,824,1883,0,1,118,665,121,-876,4,下位,0,118,47
208,208,0,131,325,0,0,0,531,1883,211,22,下位,0,0,0
128,128,0,74,183,0,0,0,208,325,206,6,下位,0,0,0
112,112,0,23,60,0,0,0,128,183,186,4,下位,0,0,0
94,94,0,70,170,0,1,112,128,183,186,4,下位,0,112,60
118,118,0,20,53,0,0,0,206,170,89,6,下位,0,0,0
345,345,0,59,143,0,1,118,206,170,89,6,下位,0,118,53
128,128,0,18,47,0,0,0,463,143,-450,4,下位,0,0,0
228,228,0,13,34,0,1,128,463,143,-450,4,下位,0,128,47
810,810,0,232,529,0,2,356,463,143,-450,4,下位,0,228,34
309,309,0,18,47,0,0,0,1166,529,-1691,11,下位,0,0,0
350,350,0,30,74,0,1,309,1166,529,-1691,11,下位,0,309,47
454,454,0,22,58,0,0,0,659,74,-2616,2,下位,0,0,0
107,107,0,31,80,1,0,0,0,0,1,0,下位,0,0,0
221,221,0,32,84,1,1,107,0,0,1,0,下位,0,107,80
329,329,0,29,75,1,2,328,0,0,1,0,下位,0,221,84
101,101,0,424,968,1,3,657,0,0,1,0,下位,0,329,75
226,226,0,27,71,0,0,0,758,968,5,14,下位,0,0,0
105,105,0,153,382,0,1,226,758,968,5,14,下位,0,226,71
663,663,0,104,257,0,0,0,331,382,-68,8,下位,0,0,0
98,98,0,228,571,0,0,0,663,257,-863,6,下位,0,0,0
121,121,0,68,169,0,0,0,98,571,-448,10,下位,0,0,0
329,329,0,770,1738,0,0,0,121,169,-471,4,下位,0,0,0
1095,1095,0,254,641,0,0,0,329,1738,745,24,下位,0,0,0
112,112,0,224,564,0,0,0,1095,641,-352,10,下位,0,0,0
667,667,0,13,34,0,0,0,112,564,34,8,下位,0,0,0
101,101,0,1447,3265,0,1,667,112,564,34,8,下位,0,667,34
221,221,0,218,542,0,0,0,768,3265,2114,32,下位,0,0,0
118,118,0,22,56,0,0,0,221,542,2305,12,下位,0,0,0
440,440,0,99,246,1,0,0,0,0,1,0,下位,0,0,0
121,121,0,27,69,0,0,0,440,246,-451,6,下位,0,0,0
117,117,0,24,57,0,1,121,440,246,-451,6,下位,0,121,69
101,101,0,187,468,0,0,0,238,57,-703,2,下位,0,0,0
106,106,0,24,62,0,0,0,101,468,-395,8,下位,0,0,0
425,425,0,109,268,0,1,106,101,468,-395,8,下位,0,106,62
571,571,0,23,60,0,0,0,531,268,-908,6,下位,0,0,0
113,113,0,97,239,0,1,571,531,268,-908,6,下位,0,571,60
133,133,0,58,141,0,0,0,684,239,-1694,6,下位,0,0,0
122,122,0,318,800,0,0,0,133,141,-1764,4,下位,0,0,0
130,130,0,22,58,0,0,0,122,800,-1158,12,下位,0,0,0
116,116,0,47,114,0,1,130,122,800,-1158,12,下位,0,130,58
440,440,0,1179,2678,0,0,0,246,114,-1376,4,下位,0,0,0
447,447,0,74,180,1,0,0,0,0,1,0,下位,0,0,0
97,97,0,84,207,0,0,0,447,180,-529,6,下位,0,0,0
394,394,0,12,30,0,0,0,97,207,-476,6,下位,0,0,0
338,338,0,9,20,0,1,394,97,207,-476,6,下位,0,394,30
457,457,0,20,47,0,0,0,732,20,-1588,2,下位,0,0,0
450,450,0,22,56,0,0,0,457,47,-2266,2,下位,0,0,0
242,242,0,84,209,0,1,450,457,47,-2266,2,下位,0,450,56
229,229,0,45,112,0,0,0,692,209,-3099,4,下位,0,0,0
127,127,0,27,71,0,0,0,229,112,-3350,2,下位,0,0,0
133,133,0,242,612,0,1,127,229,112,-3350,2,下位,0,127,71
268,268,0,13,34,0,0,0,260,612,-3080,8,下位,0,0,0
236,236,0,28,73,0,1,268,260,612,-3080,8,下位,0,268,34
239,239,0,18,47,0,2,504,260,612,-3080,8,下位,0,236,73
95,95,0,343,864,0,3,743,260,612,-3080,8,下位,0,239,47
361,361,0,23,60,0,0,0,838,864,-3392,12,下位,0,0,0
220,220,0,19,49,0,1,361,838,864,-3392,12,下位,0,361,60
130,130,0,196,485,0,2,581,838,864,-3392,12,下位,0,220,49
126,126,0,23,60,0,0,0,711,485,-3926,10,下位,0,0,0
127,127,0,847,1943,0,1,126,711,485,-3926,10,下位,0,126,60
218,218,0,25,64,0,0,0,253,1943,-2325,22,下位,0,0,0
237,237,0,17,43,0,1,218,253,1943,-2325,22,下位,0,218,64
511,511,0,121,300,0,2,455,253,1943,-2325,22,下位,0,237,43
605,605,0,1829,4133,1,0,0,0,0,1,0,下位,0,0,0
236,236,0,1088,2447,0,0,0,605,4133,3174,42,下位,0,0,0
224,224,0,126,316,0,0,0,236,2447,5246,28,下位,0,0,0
237,237,0,282,710,0,0,0,224,316,5206,6,下位,0,0,0
235,235,0,27,71,0,0,0,237,710,5540,10,下位,0,0,0
96,96,0,14,33,0,1,235,237,710,5540,10,下位,0,235,71
110,110,0,17,45,0,0,0,331,33,5119,2,下位,0,0,0
196,196,0,39,98,0,1,110,331,33,5119,2,下位,0,110,45
129,129,0,220,556,0,0,0,306,98,4776,2,下位,0,0,0
359,359,0,28,73,0,0,0,129,556,5127,8,下位,0,0,0
199,199,0,269,676,0,1,359,129,556,5127,8,下位,0,359,73
92,92,0,209,518,0,0,0,558,676,4990,10,下位,0,0,0
258,258,0,84,207,0,0,0,92,518,5362,10,下位,0,0,0
193,193,0,20,53,1,0,0,0,0,1,0,下位,0,0,0
146,146,0,252,633,1,1,193,0,0,1,0,下位,0,193,53
113,113,0,232,577,0,0,0,339,633,149,10,下位,0,0,0
769,769,0,58,139,0,0,0,113,577,547,12,下位,0,0,0
114,114,0,22,56,0,0,0,769,139,-535,6,下位,0,0,0
1038,1038,0,743,1742,0,1,114,769,139,-535,6,下位,0,114,56
192,192,0,74,185,0,0,0,1152,1742,-566,17,下位,0,0,0
603,603,0,14,36,1,0,0,0,0,1,0,下位,0,0,0
111,111,0,4799,10782,1,1,603,0,0,1,0,下位,0,603,36
340,340,0,1993,4452,0,0,0,714,10782,9686,92,下位,0,0,0
641,641,0,257,648,0,0,0,340,4452,13598,44,下位,0,0,0
106,106,0,17,45,0,0,0,641,648,13229,10,下位,0,0,0
120,120,0,19,49,1,0,0,0,0,1,0,下位,0,0,0
121,121,0,68,166,1,1,120,0,0,1,0,下位,0,120,49
236,236,0,18,47,0,0,0,241,166,-166,4,下位,0,0,0
266,266,0,32,82,0,1,236,241,166,-166,4,下位,0,236,47
121,121,0,49,118,0,2,502,241,166,-166,4,下位,0,266,82
319,319,0,249,628,0,0,0,623,118,-908,4,下位,0,0,0
123,123,0,90,220,0,0,0,319,628,-786,10,下位,0,0,0
473,473,0,32,84,0,0,0,123,220,-761,6,下位,0,0,0
472,472,0,22,58,0,1,473,123,220,-761,6,下位,0,473,84
213,213,0,238,601,0,2,945,123,220,-761,6,下位,0,472,58
737,737,0,212,536,0,0,0,1158,601,-1856,8,下位,0,0,0
109,109,0,1734,3897,0,0,0,737,536,-2490,8,下位,0,0,0
133,133,0,22,58,0,0,0,109,3897,1234,40,下位,0,0,0
234,234,0,23,60,1,0,0,0,0,1,0,下位,0,0,0
38,38,0,277,702,1,1,234,0,0,1,0,下位,0,234,60
69,69,0,276,694,0,0,0,272,702,332,8,下位,0,0,0
117,117,0,21,51,0,0,0,69,694,916,10,下位,0,0,0
147,147,0,14,36,0,0,0,117,51,781,2,下位,0,0,0
235,235,0,268,682,0,1,147,117,51,781,2,下位,0,147,36
122,122,0,297,743,0,0,0,382,682,893,8,下位,0,0,0
132,132,0,79,196,0,0,0,122,743,1442,12,下位,0,0,0
243,243,0,79,194,0,0,0,132,196,1428,4,下位,0,0,0
328,328,0,57,139,0,0,0,243,194,1236,6,下位,0,0,0
310,310,0,80,200,0,0,0,328,139,854,4,下位,0,0,0
465,465,0,37,93,0,0,0,310,200,562,4,下位,0,0,0
114,114,0,30,74,0,0,0,465,93,-83,2,下位,0,0,0
362,362,0,70,172,0,0,0,114,74,-190,2,下位,0,0,0
120,120,0,17,43,0,0,0,362,172,-593,4,下位,0,0,0
113,113,0,229,576,0,1,120,362,172,-593,4,下位,0,120,43
113,113,0,196,493,0,0,0,233,576,-343,8,下位,0,0,0
234,234,0,31,80,0,0,0,113,493,-29,8,下位,0,0,0
158,158,0,321,808,0,1,234,113,493,-29,8,下位,0,234,80
325,325,0,81,202,1,0,0,0,0,1,0,下位,0,0,0
112,112,0,272,691,0,0,0,325,202,-313,4,下位,0,0,0
113,113,0,55,135,0,0,0,112,691,200,8,下位,0,0,0
327,327,0,27,69,0,0,0,113,135,156,4,下位,0,0,0
